link_imagem,data_coleta
https://en.wikipedia.org/static/images/icons/enwiki-25.svg,2026-04-09 13:40:33
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en-25.svg,2026-04-09 13:40:33
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en-25.svg,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Columbia_University_PhD.jpg/250px-Columbia_University_PhD.jpg,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Phdposing.png/250px-Phdposing.png,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Ambox_contradict.svg/40px-Ambox_contradict.svg.png,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/PhD_graduand_shaking_hands_with_Sir_Dominic_Cadbury%2C_the_Chancellor_of_the_University_of_Birmingham_-_20120705.jpg/250px-PhD_graduand_shaking_hands_with_Sir_Dominic_Cadbury%2C_the_Chancellor_of_the_University_of_Birmingham_-_20120705.jpg,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/BJCroome_UCT_PhD_Graduation_2008.jpg/250px-BJCroome_UCT_PhD_Graduation_2008.jpg,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Ph.D._gown%2C_Cambridge_University.jpg/250px-Ph.D._gown%2C_Cambridge_University.jpg,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Spbu-phd-dimploma-sample-2013.jpg/250px-Spbu-phd-dimploma-sample-2013.jpg,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Share_of_doctorate_holders_in_the_population_%28%25%29_Horizontal.svg/960px-Share_of_doctorate_holders_in_the_population_%28%25%29_Horizontal.svg.png,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Diploma_icon.png/20px-Diploma_icon.png,2026-04-09 13:40:33
https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,2026-04-09 13:40:33
https://en.wikipedia.org/wiki/Special:CentralAutoLogin/start?useformat=desktop&type=1x1&usesul3=1,2026-04-09 13:40:33
https://en.wikipedia.org/static/images/footer/wikimedia.svg,2026-04-09 13:40:33
https://en.wikipedia.org/w/resources/assets/mediawiki_compact.svg,2026-04-09 13:40:33
