link_imagem,data_coleta
https://en.wikipedia.org/static/images/icons/enwiki-25.svg,2026-04-09 13:40:40
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en-25.svg,2026-04-09 13:40:40
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en-25.svg,2026-04-09 13:40:40
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Roland_Dobrushin_and_Elena_Sinai-Vul.jpg/250px-Roland_Dobrushin_and_Elena_Sinai-Vul.jpg,2026-04-09 13:40:40
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Kesten-Peierls-Dobrushin.tif/lossy-page1-500px-Kesten-Peierls-Dobrushin.tif.jpg,2026-04-09 13:40:40
https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,2026-04-09 13:40:40
https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/NewtonDetail.jpg/40px-NewtonDetail.jpg,2026-04-09 13:40:40
https://en.wikipedia.org/wiki/Special:CentralAutoLogin/start?useformat=desktop&type=1x1&usesul3=1,2026-04-09 13:40:40
https://en.wikipedia.org/static/images/footer/wikimedia.svg,2026-04-09 13:40:40
https://en.wikipedia.org/w/resources/assets/mediawiki_compact.svg,2026-04-09 13:40:40
