link_imagem,data_coleta
https://en.wikipedia.org/static/images/icons/enwiki-25.svg,2026-04-09 13:40:30
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en-25.svg,2026-04-09 13:40:30
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en-25.svg,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Semi-protection-shackle.svg/20px-Semi-protection-shackle.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/250px-Flag_of_the_Soviet_Union.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Coat_of_arms_of_the_Soviet_Union_%281956%E2%80%931991%29.svg/120px-Coat_of_arms_of_the_Soviet_Union_%281956%E2%80%931991%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Union_of_Soviet_Socialist_Republics_%28orthographic_projection%29.svg/250px-Union_of_Soviet_Socialist_Republics_%28orthographic_projection%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Increase_Neutral.svg/20px-Increase_Neutral.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/en/d/d2/Blank.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/en/d/d2/Blank.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/en/d/d2/Blank.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/en/d/d2/Blank.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/en/d/d2/Blank.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/en/d/d2/Blank.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/60px-Question_book-new.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Coat_of_arms_of_the_Soviet_Union_%281956%E2%80%931991%29.svg/120px-Coat_of_arms_of_the_Soviet_Union_%281956%E2%80%931991%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Flag_of_the_Soviet_Union.svg/20px-Flag_of_the_Soviet_Union.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Moskau_Roter_Platz_September_1964.jpg/250px-Moskau_Roter_Platz_September_1964.jpg,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Supreme_Soviet_1982.jpg/250px-Supreme_Soviet_1982.jpg,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/RIAN_archive_699872_Dushanbe_riots%2C_February_1990.jpg/250px-RIAN_archive_699872_Dushanbe_riots%2C_February_1990.jpg,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/President_Ford_informally_concludes_the_Vladivostok_Summit_-_NARA_-_7062568.jpg/250px-President_Ford_informally_concludes_the_Vladivostok_Summit_-_NARA_-_7062568.jpg,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/RIAN_archive_330109_Soviet_President_Mikhail_Gorbachev_and_U.S._President_George_Bush.jpg/250px-RIAN_archive_330109_Soviet_President_Mikhail_Gorbachev_and_U.S._President_George_Bush.jpg,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Soviet_propaganda_social-fascism.jpg/250px-Soviet_propaganda_social-fascism.jpg,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Bundesarchiv_Bild_183-H27337%2C_Moskau%2C_Stalin_und_Ribbentrop_im_Kreml.jpg/250px-Bundesarchiv_Bild_183-H27337%2C_Moskau%2C_Stalin_und_Ribbentrop_im_Kreml.jpg,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/%D0%A1%D1%82%D1%80%D1%83%D0%BA%D1%82%D1%83%D1%80%D0%B0_%D0%A1%D0%A1%D0%A1%D0%A0.jpg/250px-%D0%A1%D1%82%D1%80%D1%83%D0%BA%D1%82%D1%83%D1%80%D0%B0_%D0%A1%D0%A1%D0%A1%D0%A0.jpg,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Flag_of_the_Russian_Soviet_Federative_Socialist_Republic_%281954%E2%80%931991%29.svg/40px-Flag_of_the_Russian_Soviet_Federative_Socialist_Republic_%281954%E2%80%931991%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Republics_of_the_USSR.svg/960px-Republics_of_the_USSR.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Flag_of_the_Ukrainian_Soviet_Socialist_Republic_%281949%E2%80%931991%29.svg/40px-Flag_of_the_Ukrainian_Soviet_Socialist_Republic_%281949%E2%80%931991%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Flag_of_the_Byelorussian_Soviet_Socialist_Republic_%281951%E2%80%931991%29.svg/40px-Flag_of_the_Byelorussian_Soviet_Socialist_Republic_%281951%E2%80%931991%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Flag_of_the_Uzbek_Soviet_Socialist_Republic_%281952%E2%80%931991%29.svg/40px-Flag_of_the_Uzbek_Soviet_Socialist_Republic_%281952%E2%80%931991%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Flag_of_the_Kazakh_Soviet_Socialist_Republic_%281953%E2%80%931991%29%3B_Flag_of_Kazakhstan_%281991%E2%80%931992%29.svg/40px-Flag_of_the_Kazakh_Soviet_Socialist_Republic_%281953%E2%80%931991%29%3B_Flag_of_Kazakhstan_%281991%E2%80%931992%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Flag_of_the_Georgian_Soviet_Socialist_Republic_%281951%E2%80%931990%29.svg/40px-Flag_of_the_Georgian_Soviet_Socialist_Republic_%281951%E2%80%931990%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Flag_of_the_Azerbaijan_Soviet_Socialist_Republic_%281952%E2%80%931991%29.svg/40px-Flag_of_the_Azerbaijan_Soviet_Socialist_Republic_%281952%E2%80%931991%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Flag_of_the_Lithuanian_Soviet_Socialist_Republic_%281953%E2%80%931988%29.svg/40px-Flag_of_the_Lithuanian_Soviet_Socialist_Republic_%281953%E2%80%931988%29.svg.png,2026-04-09 13:40:30
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Flag_of_the_Moldavian_Soviet_Socialist_Republic_%281952%E2%80%931990%29.svg/40px-Flag_of_the_Moldavian_Soviet_Socialist_Republic_%281952%E2%80%931990%29.svg.png,2026-04-09 13:40:30
