link_imagem,data_coleta
https://en.wikipedia.org/static/images/icons/enwiki-25.svg,2026-04-09 13:40:38
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en-25.svg,2026-04-09 13:40:38
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en-25.svg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Cscr-featured.svg/20px-Cscr-featured.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Leonhard_Euler_-_Jakob_Emanuel_Handmann_%28Kunstmuseum_Basel%29.jpg/250px-Leonhard_Euler_-_Jakob_Emanuel_Handmann_%28Kunstmuseum_Basel%29.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Euler%27s_signature.svg/250px-Euler%27s_signature.svg.png,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/9be4ba0bb8df3af72e90a0535fabcc17431e540a,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/202945cce41ecebb6f643f31d119c514bec7a074,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/add78d8608ad86e54951b8c8bd6c8d8416533d20,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/4ea1ea9ac61e6e1e84ac39130f78143c18865719,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/9e1f558f53cda207614abdf90162266c70bc5c1e,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/32769037c408874e1890f77554c65f39c523ebe2,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/cd253103f0876afc68ebead27a5aa9867d927467,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/The_Soviet_Union_1957_CPA_2000_stamp%2C_Portrait_of_Leonhard_Euler_%281707-1783%29.jpg/250px-The_Soviet_Union_1957_CPA_2000_stamp%2C_Portrait_of_Leonhard_Euler_%281707-1783%29.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Euler_Grave_at_Alexander_Nevsky_Monastry.jpg/250px-Euler_Grave_at_Alexander_Nevsky_Monastry.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Euler%27s_formula.svg/250px-Euler%27s_formula.svg.png,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/c95b9b62c1f21a1131cd62f7c18bee48d1dfe8d2,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/8a9cfed0433da9faf896f688da37124e613ab17d,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/6033037ea808e643a618f024f60b88c1f060e4f2,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Euler%27s_formula.svg/250px-Euler%27s_formula.svg.png,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/c5645926e79cc461626d5f06ef8106c5f84b7187,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/a7464809a40f9e486de3a454745f572fbf8bb256,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/a2b835070d924d2556ec07501e18d07a09c6d5bc,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/5/5d/Konigsberg_bridges.png,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/759601e482258ff7a359a7db381abf60372c5b06,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/c2ad0a6d6780c3abc5247abd82bd8a2249d56ff3,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Stylised_atom_with_three_Bohr_model_orbits_and_stylised_nucleus.svg/20px-Stylised_atom_with_three_Bohr_model_orbits_and_stylised_nucleus.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Symbol_category_class.svg/20px-Symbol_category_class.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Euler_Diagram.svg/250px-Euler_Diagram.svg.png,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/e57a2da635a55d5d01c0ec55bf8d40a2e3a74418,2026-04-09 13:40:38
https://wikimedia.org/api/rest_v1/media/math/render/svg/f9b6f284cf65106c41ec725c0c4b648bb881c444,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Euler-10_Swiss_Franc_banknote_%28front%29.jpg/250px-Euler-10_Swiss_Franc_banknote_%28front%29.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/CHF10_7_front_horizontal.jpg/250px-CHF10_7_front_horizontal.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Acta_Eruditorum_-_II_geometria%2C_1744_%E2%80%93_BEIC_13411238.jpg/250px-Acta_Eruditorum_-_II_geometria%2C_1744_%E2%80%93_BEIC_13411238.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Methodus_inveniendi_-_Leonhard_Euler_-_1744.jpg/250px-Methodus_inveniendi_-_Leonhard_Euler_-_1744.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Leonhard_Euler_World_Map_AD1760.jpg/250px-Leonhard_Euler_World_Map_AD1760.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Euler_Tab._Geogr._Africae_1753_UTA.jpg/250px-Euler_Tab._Geogr._Africae_1753_UTA.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Commons-logo.svg/20px-Commons-logo.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Wikiquote-logo.svg/40px-Wikiquote-logo.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Wikisource-logo.svg/40px-Wikisource-logo.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Wikidata-logo.svg/40px-Wikidata-logo.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Speaker_Icon.svg/20px-Speaker_Icon.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Symbol_category_class.svg/20px-Symbol_category_class.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/German_integral.gif/60px-German_integral.gif,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/en/thumb/6/69/P_vip.svg/20px-P_vip.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Chess.svg/20px-Chess.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Nuvola_apps_edu_mathematics_blue-p.svg/20px-Nuvola_apps_edu_mathematics_blue-p.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Arithmetic_symbols.svg/20px-Arithmetic_symbols.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Stylised_atom_with_three_Bohr_model_orbits_and_stylised_nucleus.svg/20px-Stylised_atom_with_three_Bohr_model_orbits_and_stylised_nucleus.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Nuvola_apps_kcmsystem.svg/20px-Nuvola_apps_kcmsystem.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/GClef.svg/20px-GClef.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Nuvola_apps_kalzium.svg/20px-Nuvola_apps_kalzium.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Newton%27s_reflecting_telescope.jpg/20px-Newton%27s_reflecting_telescope.jpg,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Switzerland.svg/20px-Flag_of_Switzerland.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Flag_of_Russia.svg/40px-Flag_of_Russia.svg.png,2026-04-09 13:40:38
https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,2026-04-09 13:40:38
https://en.wikipedia.org/wiki/Special:CentralAutoLogin/start?useformat=desktop&type=1x1&usesul3=1,2026-04-09 13:40:38
https://en.wikipedia.org/static/images/footer/wikimedia.svg,2026-04-09 13:40:38
https://en.wikipedia.org/w/resources/assets/mediawiki_compact.svg,2026-04-09 13:40:38
