link_imagem,data_coleta
https://en.wikipedia.org/static/images/icons/enwiki-25.svg,2026-04-09 13:40:43
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en-25.svg,2026-04-09 13:40:43
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en-25.svg,2026-04-09 13:40:43
https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Kolm_complexity_lect.jpg/250px-Kolm_complexity_lect.jpg,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/f85c1f55bc8087b24a8a00b6df24e02b51cc25fe,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/aed80a2011a3912b028ba32a52dfa57165455f24,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/aed80a2011a3912b028ba32a52dfa57165455f24,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/32f33de1903508a18f10c5fc11d788de19e043dd,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/107bcbdbd7a7817c39946ac05d7df61cd7939b11,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/9a6090556cb53f54e0198482fed4c0dfdb41f865,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/a650f861804b5e93b45e163d73ae034c9321e003,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/87f9e315fd7e2ba406057a97300593c4802b53e4,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/a601995d55609f2d9f5e233e36fbe9ea26011b3b,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/51186ba8afb2067573a9082d55dd383df1ea9214,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/4611d85173cd3b508e67077d4a1252c9c05abca2,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/87f9e315fd7e2ba406057a97300593c4802b53e4,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/f263a8ad6b721f42d99108940674062fb5ff5d1f,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/4611d85173cd3b508e67077d4a1252c9c05abca2,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/b79333175c8b3f0840bfb4ec41b8072c83ea88d3,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/4611d85173cd3b508e67077d4a1252c9c05abca2,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/7011ac1c2283a4d57565937c9e093a5f49bfdfcb,2026-04-09 13:40:43
https://wikimedia.org/api/rest_v1/media/math/render/svg/182f499835ea4a9d56be729791c64df88493e03a,2026-04-09 13:40:43
