link_imagem,data_coleta
https://en.wikipedia.org/static/images/icons/enwiki-25.svg,2026-04-09 13:40:47
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en-25.svg,2026-04-09 13:40:47
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en-25.svg,2026-04-09 13:40:47
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Function-1_x.svg/250px-Function-1_x.svg.png,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/947072b0aebec32885a49c51e2b0eeae8aa12330,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/b4dc73bf40314945ff376bd363916a738548d40a,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/68baa052181f707c662844a465bfeeb135e82bab,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/6572913c84fa9122b7c676fa04e8446e99d34631,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/6b976c47b5d229e78e08df8c63c14919a9c774e4,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/5ac5f4c46b357f0ef96554380a66218bc8606658,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/b4dc73bf40314945ff376bd363916a738548d40a,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/f60e07ebc2aadee94e4cbbccef71fd9bcf44f5f9,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/87f9e315fd7e2ba406057a97300593c4802b53e4,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/89833156eff2c51bfb8750db3306a0544ce34e14,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/29e0dccf4b18281551d34375a58ba14e392e0959,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/29e0dccf4b18281551d34375a58ba14e392e0959,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/f5e3890c981ae85503089652feb48b191b57aae3,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/68baa052181f707c662844a465bfeeb135e82bab,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/f5e3890c981ae85503089652feb48b191b57aae3,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/29e0dccf4b18281551d34375a58ba14e392e0959,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/b4dc73bf40314945ff376bd363916a738548d40a,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/8752c7023b4b3286800fe3238271bbca681219ed,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/8752c7023b4b3286800fe3238271bbca681219ed,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/4ad27bbb029bbb304df9511d74fb883bb0f78337,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/b474772f702b070699b31477043894bbc2c62f2b,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/8195d524ac88f56afd061b8096cd2c4d362ebf64,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/d8a0984a8bae883b3a559c0142a77dbf11726ed7,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/9fd47b2a39f7a7856952afec1f1db72c67af6161,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/f74cf196b8a62b2000c68cc4741d776a01e8e542,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/00798226b1d789f7fd779244d1afc7174b8199b1,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/87f9e315fd7e2ba406057a97300593c4802b53e4,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/68defcb7e16fb78ea7d97c015d5724b64f949972,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/1b7b4a13fbda17b7a91e1b849576bb6dea571037,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/00798226b1d789f7fd779244d1afc7174b8199b1,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/d8a0984a8bae883b3a559c0142a77dbf11726ed7,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/b2635ab62e1e5dc91ebf9789bb2e8d636415df57,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/951a3e92339fab6ec38440fedfaa4bd8cc92c284,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/91a7698e4c7401bb321f97888b872b583a9e4642,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/cf85883d74b75fe35ca8d3f2b44802df078e4fa1,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/e35f79e8c4bce06421ca9b54524c5024f765801d,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/91a7698e4c7401bb321f97888b872b583a9e4642,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/1e75fc1c2011a5f68c658da90d1d7c5da3d283d6,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/c3837cad72483d97bcdde49c85d3b7b859fb3fd2,2026-04-09 13:40:47
https://wikimedia.org/api/rest_v1/media/math/render/svg/b9ab400cc4dfd865180cd84c72dc894ca457671f,2026-04-09 13:40:47
https://en.wikipedia.org/wiki/Special:CentralAutoLogin/start?useformat=desktop&type=1x1&usesul3=1,2026-04-09 13:40:47
https://en.wikipedia.org/static/images/footer/wikimedia.svg,2026-04-09 13:40:47
https://en.wikipedia.org/w/resources/assets/mediawiki_compact.svg,2026-04-09 13:40:47
