link_imagem,data_coleta
https://en.wikipedia.org/static/images/icons/enwiki-25.svg,2026-04-09 13:40:34
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en-25.svg,2026-04-09 13:40:34
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en-25.svg,2026-04-09 13:40:34
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/ArXiv_logo_2022.svg/250px-ArXiv_logo_2022.svg.png,2026-04-09 13:40:34
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/ArXiv_home_page_screenshot.png/330px-ArXiv_home_page_screenshot.png,2026-04-09 13:40:34
https://upload.wikimedia.org/wikipedia/en/e/e2/ArXiv_1994.png,2026-04-09 13:40:34
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/ArXiv%27s_yearly_submission_rate_plot.svg/330px-ArXiv%27s_yearly_submission_rate_plot.svg.png,2026-04-09 13:40:34
https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Arxiv.org_abstract_view.png/330px-Arxiv.org_abstract_view.png,2026-04-09 13:40:34
https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Commons-logo.svg/40px-Commons-logo.svg.png,2026-04-09 13:40:34
https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Akwe-kon_program_house%2C_Cornell_University.jpg/250px-Akwe-kon_program_house%2C_Cornell_University.jpg,2026-04-09 13:40:34
https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Symbol_category_class.svg/20px-Symbol_category_class.svg.png,2026-04-09 13:40:34
https://en.wikipedia.org/wiki/Special:CentralAutoLogin/start?useformat=desktop&type=1x1&usesul3=1,2026-04-09 13:40:34
https://en.wikipedia.org/static/images/footer/wikimedia.svg,2026-04-09 13:40:34
https://en.wikipedia.org/w/resources/assets/mediawiki_compact.svg,2026-04-09 13:40:34
