link_imagem,data_coleta
https://en.wikipedia.org/static/images/icons/enwiki-25.svg,2026-04-09 13:40:27
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-wordmark-en-25.svg,2026-04-09 13:40:27
https://en.wikipedia.org/static/images/mobile/copyright/wikipedia-tagline-en-25.svg,2026-04-09 13:40:27
https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/60px-Question_book-new.svg.png,2026-04-09 13:40:27
https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Edmund_Landau.jpg/250px-Edmund_Landau.jpg,2026-04-09 13:40:27
https://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Commons-logo.svg/40px-Commons-logo.svg.png,2026-04-09 13:40:27
https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Wikiquote-logo.svg/40px-Wikiquote-logo.svg.png,2026-04-09 13:40:27
https://wikimedia.org/api/rest_v1/media/math/render/svg/dc5d8904cc24c110a6eb93e1df17166f75fac640,2026-04-09 13:40:27
https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,2026-04-09 13:40:27
https://en.wikipedia.org/wiki/Special:CentralAutoLogin/start?useformat=desktop&type=1x1&usesul3=1,2026-04-09 13:40:27
https://en.wikipedia.org/static/images/footer/wikimedia.svg,2026-04-09 13:40:27
https://en.wikipedia.org/w/resources/assets/mediawiki_compact.svg,2026-04-09 13:40:27
